Manufacturer,Make,Model,Serial Number,Asset Number,Notes
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20795e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20796e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20797e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20798e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20799e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20800e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20801e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20802e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20803e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20804e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20805e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20806e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20807e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20808e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20809e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20810e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20811e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20812e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20813e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20814e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20815e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20816e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20817e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20818e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20819e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20820e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20821e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20822e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20823e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20824e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20825e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20826e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20827e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20828e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20829e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20830e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20831e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20832e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20833e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20834e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20835e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20836e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20837e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20838e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20839e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20840e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20841e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20842e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20843e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20844e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20845e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20846e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20847e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20848e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20850e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20852e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20853e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20854e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20855e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20856e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20857e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20858e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20859e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20860e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20861e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20862e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,3De-20863e,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12001,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12002,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12003,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12006,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12009,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12010,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12017,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12018,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12019,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12020,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12021,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12022,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12023,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12024,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12025,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12026,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12027,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12028,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12029,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12030,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12031,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12032,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12033,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12034,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12035,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12036,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12037,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12038,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12039,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12040,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12041,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12042,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12043,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12044,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12045,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12046,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12047,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12048,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12049,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12050,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12051,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12052,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12053,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12054,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12055,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12056,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12057,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12058,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12059,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12060,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12061,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12062,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12064,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12066,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12067,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12068,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12069,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12070,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12071,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12073,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12074,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12075,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12076,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12077,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12078,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12079,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12080,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12081,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12082,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12083,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12084,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12085,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12086,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12087,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12088,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12089,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12090,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12091,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12092,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12093,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12094,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12095,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12097,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12099,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12101,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12102,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12104,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12105,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12106,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12107,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12108,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12109,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12110,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12111,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12114,,
Canterbury Seismic Instruments Ltd.,CSI,CUSP-Me BOX,Me-12115,,
Kinemetrics Inc.,Kinemetrics,BASALT,1196,,
Kinemetrics Inc.,Kinemetrics,BASALT,1245,,
Kinemetrics Inc.,Kinemetrics,BASALT,1263,,
Kinemetrics Inc.,Kinemetrics,BASALT,1264,,
Kinemetrics Inc.,Kinemetrics,BASALT,1275,,
Kinemetrics Inc.,Kinemetrics,BASALT,1277,,
Kinemetrics Inc.,Kinemetrics,BASALT,1278,,
Kinemetrics Inc.,Kinemetrics,BASALT,1279,,
Kinemetrics Inc.,Kinemetrics,BASALT,1280,,
Kinemetrics Inc.,Kinemetrics,BASALT,1281,,
Kinemetrics Inc.,Kinemetrics,BASALT,132,,
Kinemetrics Inc.,Kinemetrics,BASALT,1673,,
Kinemetrics Inc.,Kinemetrics,BASALT,1674,,
Kinemetrics Inc.,Kinemetrics,BASALT,1675,,
Kinemetrics Inc.,Kinemetrics,BASALT,1676,,
Kinemetrics Inc.,Kinemetrics,BASALT,1677,,
Kinemetrics Inc.,Kinemetrics,BASALT,1678,,
Kinemetrics Inc.,Kinemetrics,BASALT,1679,,
Kinemetrics Inc.,Kinemetrics,BASALT,1680,,
Kinemetrics Inc.,Kinemetrics,BASALT,1681,,
Kinemetrics Inc.,Kinemetrics,BASALT,1682,,
Kinemetrics Inc.,Kinemetrics,BASALT,1761,,
Kinemetrics Inc.,Kinemetrics,BASALT,1762,,
Kinemetrics Inc.,Kinemetrics,BASALT,1763,,
Kinemetrics Inc.,Kinemetrics,BASALT,1764,,
Kinemetrics Inc.,Kinemetrics,BASALT,1765,,
Kinemetrics Inc.,Kinemetrics,BASALT,1766,,
Kinemetrics Inc.,Kinemetrics,BASALT,1767,,
Kinemetrics Inc.,Kinemetrics,BASALT,1768,,
Kinemetrics Inc.,Kinemetrics,BASALT,1769,,
Kinemetrics Inc.,Kinemetrics,BASALT,1770,,
Kinemetrics Inc.,Kinemetrics,BASALT,2024,,
Kinemetrics Inc.,Kinemetrics,BASALT,2025,,
Kinemetrics Inc.,Kinemetrics,BASALT,2026,,
Kinemetrics Inc.,Kinemetrics,BASALT,2027,,
Kinemetrics Inc.,Kinemetrics,BASALT,2028,,
Kinemetrics Inc.,Kinemetrics,BASALT,2029,,
Kinemetrics Inc.,Kinemetrics,BASALT,2030,,
Kinemetrics Inc.,Kinemetrics,BASALT,2031,,
Kinemetrics Inc.,Kinemetrics,BASALT,2032,,
Kinemetrics Inc.,Kinemetrics,BASALT,2033,,
Kinemetrics Inc.,Kinemetrics,BASALT,2139,,
Kinemetrics Inc.,Kinemetrics,BASALT,2140,,
Kinemetrics Inc.,Kinemetrics,BASALT,2141,,
Kinemetrics Inc.,Kinemetrics,BASALT,2142,,
Kinemetrics Inc.,Kinemetrics,BASALT,2143,,
Kinemetrics Inc.,Kinemetrics,BASALT,2144,,
Kinemetrics Inc.,Kinemetrics,BASALT,2145,,
Kinemetrics Inc.,Kinemetrics,BASALT,2146,,
Kinemetrics Inc.,Kinemetrics,BASALT,2147,,
Kinemetrics Inc.,Kinemetrics,BASALT,2148,,
Kinemetrics Inc.,Kinemetrics,BASALT,2149,,
Kinemetrics Inc.,Kinemetrics,BASALT,2150,,
Kinemetrics Inc.,Kinemetrics,BASALT,2151,,
Kinemetrics Inc.,Kinemetrics,BASALT,2152,,
Kinemetrics Inc.,Kinemetrics,BASALT,2153,,
Kinemetrics Inc.,Kinemetrics,BASALT,2154,,
Kinemetrics Inc.,Kinemetrics,BASALT,2155,,
Kinemetrics Inc.,Kinemetrics,BASALT,2156,,
Kinemetrics Inc.,Kinemetrics,BASALT,2157,,
Kinemetrics Inc.,Kinemetrics,BASALT,2158,,
Kinemetrics Inc.,Kinemetrics,BASALT,2408,,
Kinemetrics Inc.,Kinemetrics,BASALT,2409,,
Kinemetrics Inc.,Kinemetrics,BASALT,2411,,
Kinemetrics Inc.,Kinemetrics,BASALT,2412,,
Kinemetrics Inc.,Kinemetrics,BASALT,2413,,
Kinemetrics Inc.,Kinemetrics,BASALT,2414,,
Kinemetrics Inc.,Kinemetrics,BASALT,2415,,
Kinemetrics Inc.,Kinemetrics,BASALT,2416,,
Kinemetrics Inc.,Kinemetrics,BASALT,2417,,
Kinemetrics Inc.,Kinemetrics,BASALT,2418,,
Kinemetrics Inc.,Kinemetrics,BASALT,2419,,
Kinemetrics Inc.,Kinemetrics,BASALT,2420,,
Kinemetrics Inc.,Kinemetrics,BASALT,2421,,
Kinemetrics Inc.,Kinemetrics,BASALT,2422,,
Kinemetrics Inc.,Kinemetrics,BASALT,2423,,
Kinemetrics Inc.,Kinemetrics,BASALT,2424,,
Kinemetrics Inc.,Kinemetrics,BASALT,2425,,
Kinemetrics Inc.,Kinemetrics,BASALT,2426,,
Kinemetrics Inc.,Kinemetrics,BASALT,2427,,
Kinemetrics Inc.,Kinemetrics,BASALT,2428,,
Kinemetrics Inc.,Kinemetrics,BASALT,2429,,
Kinemetrics Inc.,Kinemetrics,BASALT,2430,,
Kinemetrics Inc.,Kinemetrics,BASALT,2431,,
Kinemetrics Inc.,Kinemetrics,BASALT,2432,,
Kinemetrics Inc.,Kinemetrics,BASALT,2434,,
Kinemetrics Inc.,Kinemetrics,BASALT,2436,,
Kinemetrics Inc.,Kinemetrics,BASALT,438,,
Kinemetrics Inc.,Kinemetrics,BASALT,439,,
Kinemetrics Inc.,Kinemetrics,BASALT,491,,
Kinemetrics Inc.,Kinemetrics,BASALT,492,,
Kinemetrics Inc.,Kinemetrics,BASALT,493,,
Kinemetrics Inc.,Kinemetrics,BASALT,494,,
Kinemetrics Inc.,Kinemetrics,BASALT,495,,
Kinemetrics Inc.,Kinemetrics,BASALT,496,,
Kinemetrics Inc.,Kinemetrics,BASALT,497,,
Kinemetrics Inc.,Kinemetrics,BASALT,552,,
Kinemetrics Inc.,Kinemetrics,BASALT,556,,
Kinemetrics Inc.,Kinemetrics,BASALT,557,,
Kinemetrics Inc.,Kinemetrics,BASALT,558,,
Kinemetrics Inc.,Kinemetrics,BASALT,559,,
Kinemetrics Inc.,Kinemetrics,BASALT,560,,
Kinemetrics Inc.,Kinemetrics,BASALT,561,,
Kinemetrics Inc.,Kinemetrics,BASALT,562,,
Kinemetrics Inc.,Kinemetrics,BASALT,563,,
Kinemetrics Inc.,Kinemetrics,BASALT,564,,
Kinemetrics Inc.,Kinemetrics,BASALT,612,,
Kinemetrics Inc.,Kinemetrics,BASALT,613,,
Kinemetrics Inc.,Kinemetrics,BASALT,614,,
Kinemetrics Inc.,Kinemetrics,BASALT,615,,
Kinemetrics Inc.,Kinemetrics,BASALT,616,,
Kinemetrics Inc.,Kinemetrics,BASALT,619,,
Kinemetrics Inc.,Kinemetrics,BASALT,620,,
Kinemetrics Inc.,Kinemetrics,BASALT,621,,
Kinemetrics Inc.,Kinemetrics,BASALT,622,,
Kinemetrics Inc.,Kinemetrics,BASALT,623,,
Kinemetrics Inc.,Kinemetrics,ETNA,1391,,
Kinemetrics Inc.,Kinemetrics,ETNA,1657,,
Kinemetrics Inc.,Kinemetrics,ETNA,1658,,
Kinemetrics Inc.,Kinemetrics,ETNA,1659,,
Kinemetrics Inc.,Kinemetrics,ETNA,1660,,
Kinemetrics Inc.,Kinemetrics,ETNA,1661,,
Kinemetrics Inc.,Kinemetrics,ETNA,1662,,
Kinemetrics Inc.,Kinemetrics,ETNA,1663,,
Kinemetrics Inc.,Kinemetrics,ETNA,1664,,
Kinemetrics Inc.,Kinemetrics,ETNA,1665,,
Kinemetrics Inc.,Kinemetrics,ETNA,1667,,
Kinemetrics Inc.,Kinemetrics,ETNA,1668,,
Kinemetrics Inc.,Kinemetrics,ETNA,1669,,
Kinemetrics Inc.,Kinemetrics,ETNA,1670,,
Kinemetrics Inc.,Kinemetrics,ETNA,1671,,
Kinemetrics Inc.,Kinemetrics,ETNA,1672,,
Kinemetrics Inc.,Kinemetrics,ETNA,1673,,
Kinemetrics Inc.,Kinemetrics,ETNA,1674,,
Kinemetrics Inc.,Kinemetrics,ETNA,1675,,
Kinemetrics Inc.,Kinemetrics,ETNA,1676,,
Kinemetrics Inc.,Kinemetrics,ETNA,1677,,
Kinemetrics Inc.,Kinemetrics,ETNA,1678,,
Kinemetrics Inc.,Kinemetrics,ETNA,1680,,
Kinemetrics Inc.,Kinemetrics,ETNA,1681,,
Kinemetrics Inc.,Kinemetrics,ETNA,1737,,
Kinemetrics Inc.,Kinemetrics,ETNA,1738,,
Kinemetrics Inc.,Kinemetrics,ETNA,1739,,
Kinemetrics Inc.,Kinemetrics,ETNA,1740,,
Kinemetrics Inc.,Kinemetrics,ETNA,1741,,
Kinemetrics Inc.,Kinemetrics,ETNA,2432,,Site no longer supported.
Kinemetrics Inc.,Kinemetrics,ETNA,2433,,
Kinemetrics Inc.,Kinemetrics,ETNA,2434,,Site no longer supported.
Kinemetrics Inc.,Kinemetrics,ETNA,2435,,
Kinemetrics Inc.,Kinemetrics,ETNA,2436,,Site no longer supported.
Kinemetrics Inc.,Kinemetrics,ETNA,2826,,
Kinemetrics Inc.,Kinemetrics,ETNA,2827,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2828,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2829,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2830,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2831,,
Kinemetrics Inc.,Kinemetrics,ETNA,2832,,
Kinemetrics Inc.,Kinemetrics,ETNA,2833,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2834,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2835,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2836,,
Kinemetrics Inc.,Kinemetrics,ETNA,2837,,
Kinemetrics Inc.,Kinemetrics,ETNA,2838,,
Kinemetrics Inc.,Kinemetrics,ETNA,2839,,
Kinemetrics Inc.,Kinemetrics,ETNA,2840,,
Kinemetrics Inc.,Kinemetrics,ETNA,2841,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2844,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2845,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2846,,
Kinemetrics Inc.,Kinemetrics,ETNA,2847,,
Kinemetrics Inc.,Kinemetrics,ETNA,2971,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2972,,
Kinemetrics Inc.,Kinemetrics,ETNA,2973,,
Kinemetrics Inc.,Kinemetrics,ETNA,2974,,
Kinemetrics Inc.,Kinemetrics,ETNA,2975,,
Kinemetrics Inc.,Kinemetrics,ETNA,2976,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2977,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2978,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2979,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2980,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2981,,
Kinemetrics Inc.,Kinemetrics,ETNA,2982,,
Kinemetrics Inc.,Kinemetrics,ETNA,2983,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2984,,
Kinemetrics Inc.,Kinemetrics,ETNA,2985,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2986,Destroyed by fire at RUAS seismic station.,
Kinemetrics Inc.,Kinemetrics,ETNA,2987,,
Kinemetrics Inc.,Kinemetrics,ETNA,2988,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2989,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,2990,,
Kinemetrics Inc.,Kinemetrics,ETNA,3075,,
Kinemetrics Inc.,Kinemetrics,ETNA,3076,,
Kinemetrics Inc.,Kinemetrics,ETNA,3077,,
Kinemetrics Inc.,Kinemetrics,ETNA,3078,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3079,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3080,,
Kinemetrics Inc.,Kinemetrics,ETNA,3081,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3082,,
Kinemetrics Inc.,Kinemetrics,ETNA,3083,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3084,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3085,,
Kinemetrics Inc.,Kinemetrics,ETNA,3086,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3087,,
Kinemetrics Inc.,Kinemetrics,ETNA,3088,,
Kinemetrics Inc.,Kinemetrics,ETNA,3089,,
Kinemetrics Inc.,Kinemetrics,ETNA,3090,,
Kinemetrics Inc.,Kinemetrics,ETNA,3091,,
Kinemetrics Inc.,Kinemetrics,ETNA,3092,,
Kinemetrics Inc.,Kinemetrics,ETNA,3093,,
Kinemetrics Inc.,Kinemetrics,ETNA,3094,,
Kinemetrics Inc.,Kinemetrics,ETNA,3095,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3096,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3097,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3098,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3099,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3100,,
Kinemetrics Inc.,Kinemetrics,ETNA,3101,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3102,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3103,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3104,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3105,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3106,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3107,,
Kinemetrics Inc.,Kinemetrics,ETNA,3108,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3109,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3110,,
Kinemetrics Inc.,Kinemetrics,ETNA,3111,,Obsolete
Kinemetrics Inc.,Kinemetrics,ETNA,3112,,Obsolete
